87,55.11134,86,44,2.76077,5.50506,0.64708,3.31222,0.01062,79,2.03459,0.15349,59,1.47417,0.10668,0.72618,-0.55145,-2.74429,1.2866,6.4545,-2.14284,15.08803,23.28727,2.337934707,-0.776174763,5.465152838,8.435063406,-0.101053582,-0.101113582,-0.101073582,-1.01E-01,-1.01E-01,-0.101093582
87,55.38742,86,44,2.76079,5.60902,1.03956,3.31286,0.00641,79,2.061,0.26409,59,1.49121,0.17034,0.69979,-0.55207,-2.84823,1.26958,6.38452,-2.08763,15.37286,23.16031,2.312569953,-0.756171241,5.568282991,8.389015463,-0.101113582,-0.101073582,-1.01E-01,-1.01E-01,-0.101093582,-0.101083582
87,55.6635,86,44,2.7608,5.7288,1.19777,3.31328,0.00419,79,2.10536,0.44361,59,1.51557,0.24369,0.65544,-0.55248,-2.968,1.24523,6.31898,-2.03238,15.66966,23.03578,2.288822081,-0.736156187,5.675767893,8.343878586,-0.101073582,-1.01E-01,-1.01E-01,-0.101093582,-0.101083582,-0.101043582
87,55.93958,86,44,2.76082,5.83482,1.06026,3.31362,0.00337,79,2.17768,0.72325,59,1.54612,0.3055,0.58314,-0.5528,-3.074,1.2147,6.26067,-1.9771,15.97706,22.91432,2.267684963,-0.716127817,5.787070508,8.299823965,-1.01E-01,-1.01E-01,-0.101093582,-0.101083582,-0.101043582,-0.100843582
87,56.21567,86,44,2.76086,5.91129,0.76467,3.31399,0.00371,79,2.29075,1.13068,59,1.57931,0.33181,0.47011,-0.55313,-3.15043,1.18155,6.21365,-1.92179,16.2921,22.79616,2.250621183,-0.696083829,5.901096035,8.256905457,-1.01E-01,-0.101093582,-0.101083582,-0.101043582,-0.100843582,-0.100683582
87,56.49176,86,44,2.76091,5.96201,0.50724,3.31453,0.00536,79,2.45597,1.6522,59,1.61052,0.3121,0.30494,-0.55362,-3.2011,1.15039,6.18316,-1.86643,16.61221,22.68112,2.239536964,-0.676019863,6.016932823,8.215088503,-0.101093582,-0.101083582,-0.101043582,-0.100843582,-0.100683582,-0.100473582
87,56.76786,86,44,2.76098,6.0012,0.39185,3.31541,0.00885,79,2.66966,2.13688,59,1.63637,0.25859,0.09132,-0.55443,-3.24022,1.12461,6.17403,-1.81099,16.93623,22.56866,2.236173388,-0.655922897,6.134137154,8.17414831,-0.101083582,-0.101043582,-0.100843582,-0.100683582,-0.100473582,-0.100153582
87,57.04397,86,44,2.76109,6.04174,0.40541,3.31694,0.01528,79,2.9098,2.40137,59,1.65621,0.19834,-0.14871,-0.55585,-3.28065,1.10488,6.1889,-1.7554,17.26429,22.45817,2.241469854,-0.635763412,6.25270817,8.133805852,-0.101043582,-0.100843582,-0.100683582,-0.100473582,-0.100153582,-0.100203582
87,57.32009,86,44,2.76119,6.09395,0.52209,3.31959,0.02654,79,3.15524,2.45444,59,1.6719,0.15689,-0.39405,-0.5584,-3.33276,1.08929,6.2283,-1.69956,17.59757,22.34924,2.255657887,-0.615517223,6.373183301,8.094060894,-0.100843582,-0.100683582,-0.100473582,-0.100153582,-0.100203582,-0.100813582
87,57.59621,86,44,2.76123,6.17275,0.78803,3.32412,0.04523,79,3.39466,2.39419,59,1.68684,0.14943,-0.63343,-0.56289,-3.41152,1.07439,6.29165,-1.64327,17.93872,22.2418,2.278567885,-0.595122464,6.49664099,8.055033445,-0.100683582,-0.100473582,-0.100153582,-0.100203582,-0.100813582,-0.101633582
87,57.87233,86,44,2.76119,6.29807,1.25317,3.3315,0.07381,79,3.62164,2.26983,59,1.70503,0.1819,-0.86045,-0.57031,-3.53688,1.05616,6.37769,-1.58624,18.29241,22.13618,2.309761371,-0.574476947,6.624828425,8.016898511,-0.100473582,-0.100153582,-0.100203582,-0.100813582,-0.101633582,-0.102243582
87,58.14844,86,44,2.76109,6.48038,1.82312,3.34247,0.10973,79,3.83227,2.10627,59,1.73022,0.25189,-1.07118,-0.58138,-3.71929,1.03087,6.48481,-1.52811,18.66434,22.0331,2.348641297,-0.553444473,6.759772409,7.979855782,-0.100153582,-0.100203582,-0.100813582,-0.101633582,-0.102243582,-0.102293582
87,58.42454,86,44,2.76098,6.71025,2.29872,3.35597,0.13496,79,4.02387,1.91601,59,1.7646,0.34383,-1.26289,-0.59499,-3.94927,0.99638,6.61109,-1.46861,19.05926,21.93346,2.394472253,-0.531916204,6.903077893,7.944085071,-0.100203582,-0.100813582,-0.101633582,-0.102243582,-0.102293582,-0.101973582
87,58.70063,86,44,2.76091,6.96837,2.58116,3.36783,0.11861,79,4.1944,1.70525,59,1.80727,0.42664,-1.43349,-0.60692,-4.20746,0.95364,6.75444,-1.40792,19.48001,21.83809,2.446454249,-0.509947807,7.055648319,7.909743527,-0.100813582,-0.101633582,-0.102243582,-0.102293582,-0.101973582,-0.101753582
87,58.97671,86,44,2.76086,7.23812,2.69751,3.37257,0.04747,79,4.34209,1.47697,59,1.85387,0.466,-1.58123,-0.61171,-4.47726,0.90699,6.91257,-1.34674,19.92774,21.7474,2.503774186,-0.487797281,7.217946582,7.877038314,-0.101633582,-0.102243582,-0.102293582,-0.101973582,-0.101753582,-0.101593582
87,59.25279,86,44,2.76082,7.50625,2.68124,3.36765,-0.0492,79,4.46534,1.2325,59,1.89859,0.44725,-1.70452,-0.60683,-4.74543,0.86223,7.08303,-1.28605,20.40229,21.66118,2.565552988,-0.465821749,7.389938497,7.845922588,-0.102243582,-0.102293582,-0.101973582,-0.101753582,-0.101593582,-0.101383582
87,59.52887,86,44,2.7608,7.75991,2.53667,3.3557,-0.11951,79,4.56258,0.97235,59,1.93749,0.38902,-1.80178,-0.5949,-4.99911,0.82331,7.2632,-1.22656,20.9022,21.57885,2.630831643,-0.444277021,7.571066358,7.81615836,-0.102293582,-0.101973582,-0.101753582,-0.101593582,-0.101383582,-0.101333582
87,59.80495,86,44,2.76079,7.9856,2.25687,3.34223,-0.13475,79,4.63224,0.69661,59,1.9708,0.33301,-1.87145,-0.58144,-5.22481,0.78999,7.45035,-1.16842,21.42468,21.49985,2.69862974,-0.423219441,7.76034396,7.787571673,-0.101973582,-0.101753582,-0.101593582,-0.101383582,-0.101333582,-1.01E-01
87,60.08103,86,44,2.76078,8.1692,1.83602,3.33133,-0.10903,79,4.67276,0.4052,59,2.00305,0.32254,-1.91198,-0.57055,-5.40842,0.75773,7.64154,-1.11137,21.96552,21.42407,2.767891683,-0.402556524,7.956273227,7.760151117,-0.101753582,-0.101593582,-0.101383582,-0.101333582,-1.01E-01,-1.01E-01
87,60.35711,86,44,2.76079,8.29752,1.28318,3.32397,-0.07353,79,4.68256,0.09799,59,2.04223,0.39178,-1.92177,-0.56318,-5.53673,0.71856,7.83372,-1.05505,22.51919,21.35222,2.837492167,-0.382155108,8.156792078,7.734097849,-0.101593582,-0.101383582,-0.101333582,-1.01E-01,-1.01E-01,-1.01E-01
87,60.63319,86,44,2.7608,8.36192,0.64399,3.31943,-0.04545,79,4.66005,-0.22508,59,2.0984,0.56172,-1.89925,-0.55863,-5.60112,0.6624,8.02365,-0.99919,23.0793,21.28598,2.906277166,-0.361920458,8.359642133,7.710076789,-0.101383582,-0.101333582,-1.01E-01,-1.01E-01,-1.01E-01,-0.101083582
87,60.90927,86,44,2.76081,8.36597,0.04055,3.31677,-0.02662,79,4.60367,-0.5638,59,2.1803,0.81903,-1.84286,-0.55596,-5.60516,0.58051,8.20793,-0.94359,23.63982,21.22793,2.973015166,-0.34178013,8.562639225,7.689022425,-0.101333582,-1.01E-01,-1.01E-01,-1.01E-01,-0.101083582,-0.100843582
87,61.18536,86,44,2.76085,8.34081,-0.25165,3.31527,-0.01495,79,4.51193,-0.91743,59,2.28886,1.08561,-1.75108,-0.55442,-5.57996,0.47199,8.38303,-0.88815,24.19781,21.18072,3.036394589,-0.321694406,8.764623214,7.671811218,-1.01E-01,-1.01E-01,-1.01E-01,-0.101083582,-0.100843582,-0.100603582
87,61.46145,86,44,2.76091,8.32596,-0.14849,3.31444,-0.00832,79,4.38351,-1.28415,59,2.41179,1.2293,-1.6226,-0.55353,-5.56505,0.34912,8.5453,-0.8328,24.75432,21.14581,3.095102702,-0.301639677,8.96600034,7.659000112,-1.01E-01,-1.01E-01,-0.101083582,-0.100843582,-0.100603582,-0.100153582
87,61.73755,86,44,2.76102,8.32871,0.0275,3.31396,-0.00477,79,4.21751,-1.65998,59,2.52617,1.1438,-1.45649,-0.55294,-5.56769,0.23485,8.69095,-0.7775,25.31109,21.12233,3.147731635,-0.281598829,9.167296869,7.650190871,-1.01E-01,-0.101083582,-0.100843582,-0.100603582,-0.100153582,-0.099233582
87,62.01367,86,44,2.76122,8.33736,0.08647,3.31367,-0.00296,79,4.01384,-2.03675,59,2.61019,0.84013,-1.25262,-0.55245,-5.57614,0.15103,8.81621,-0.72226,25.8687,21.10723,3.192867645,-0.261572783,9.368576209,7.644168158,-0.101083582,-0.100843582,-0.100603582,-0.100153582,-0.099233582,-0.098253582
87,62.28982,86,2,2.76152,9.38368,0.63515,3.31345,-0.00215,79,3.77404,-2.39797,59,2.65529,0.45102,-1.01252,-0.55193,-6.62216,0.10623,8.91747,-0.66706,-4.28306,21.09661,3.229188997,-0.241555375,-1.550979171,7.639492019,-0.100843582,-0.100603582,-0.100153582,-0.099233582,-0.098253582,-0.097983582
87,62.56601,86,2,2.76184,9.41325,0.29575,3.31327,-0.00185,79,3.50295,-2.71093,59,2.66859,0.13299,-0.74111,-0.55143,-6.65141,0.09325,8.99157,-0.61192,-3.61793,21.08728,3.255644788,-0.221562437,-1.309970889,7.635228688,-0.100603582,-0.100153582,-0.099233582,-0.098253582,-0.097983582,-0.098843582
87,62.84222,86,2,2.76208,9.40455,-0.08707,3.31311,-0.0016,79,3.21186,-2.91093,59,2.66487,-0.03715,-0.44978,-0.55103,-6.64247,0.09721,9.03655,-0.55682,-2.95368,21.07755,3.27164673,-0.201594451,-1.069368013,7.631042548,-0.100153582,-0.099233582,-0.098253582,-0.097983582,-0.098843582,-0.100483582
87,63.11843,86,2,2.76215,9.35481,-0.49738,3.31301,-0.00099,79,2.92479,-2.87064,59,2.65685,-0.08023,-0.16264,-0.55086,-6.59266,0.1053,9.05282,-0.50173,-2.29441,21.06703,3.277454157,-0.181644733,-0.830660898,7.62704053,-0.099233582,-0.098253582,-0.097983582,-0.098843582,-0.100483582,-1.02E-01
87,63.39464,86,2,2.76206,9.26311,-0.91699,3.31299,-0.00019,79,2.69059,-2.34206,59,2.65106,-0.05789,0.07147,-0.55093,-6.50105,0.111,9.04566,-0.44664,-1.64431,21.05592,3.274968683,-0.161705394,-0.59532016,7.623266692,-0.098253582,-0.097983582,-0.098843582,-0.100483582,-1.02E-01,-0.103153582
87,63.67082,86,2,2.76187,9.13044,-1.32672,3.31301,0.00017,79,2.54657,-1.44013,59,2.64952,-0.01538,0.2153,-0.55114,-6.36857,0.11235,9.02414,-0.39152,-1.00745,21.0447,3.267402159,-0.141759026,-0.36477097,7.619728662,-0.097983582,-0.098843582,-0.100483582,-1.02E-01,-0.103153582,-0.103453582
87,63.94699,86,2,2.76165,8.95973,-1.70706,3.313,-4.00E-05,79,2.47187,-0.74706,59,2.65288,0.03359,0.28978,-0.55135,-6.19808,0.10877,8.99516,-0.33639,-0.38764,21.03381,3.257168722,-0.121807615,-0.140365361,7.616392374,-0.098843582,-0.100483582,-1.02E-01,-0.103153582,-0.103453582,-0.103083582
87,64.22313,86,2,2.76146,8.7559,-2.03833,3.31297,-0.00027,79,2.42843,-0.43432,59,2.66247,0.09587,0.33303,-0.55151,-5.99444,0.09899,8.96186,-0.28124,0.21181,21.02392,3.24533399,-0.101844676,0.076702179,7.613334975,-0.100483582,-1.02E-01,-0.103153582,-0.103453582,-0.103083582,-0.101793582
87,64.49928,86,2,2.7614,8.52584,-2.30058,3.31298,3.00E-05,79,2.39898,-0.29454,59,2.68098,0.1851,0.36242,-0.55158,-5.76444,0.08042,8.92561,-0.22609,0.78824,21.01587,3.232277106,-0.081875136,0.28544941,7.61058521,-1.02E-01,-0.103153582,-0.103453582,-0.103083582,-0.101793582,-0.099353582
87,64.77543,86,2,2.76159,8.27854,-2.47304,3.31305,0.00071,79,2.37685,-0.22132,59,2.71173,0.30753,0.38474,-0.55146,-5.51695,0.04986,8.88714,-0.17093,1.33994,21.01089,3.218124341,-0.061895502,0.485205986,7.608258286,-0.103153582,-0.103453582,-0.103083582,-0.101793582,-0.099353582,-0.095543582
87,65.05165,86,2,2.76216,8.02523,-2.53308,3.31316,0.0011,79,2.35878,-0.18067,59,2.75653,0.44802,0.40338,-0.551,-5.26307,0.00563,8.8468,-0.11584,1.86625,21.01032,3.202855736,-0.041938193,0.675648768,7.606481884,-0.103453582,-0.103083582,-0.101793582,-0.099353582,-0.095543582,-0.089743582
87,65.32798,86,2,2.76331,7.77984,-2.45389,3.31325,0.00094,79,2.34126,-0.1752,59,2.81329,0.56753,0.42205,-0.54994,-5.01653,-0.04998,8.8046,-0.06084,2.3679,21.01532,3.186251271,-0.022017074,0.856907115,7.605125737,-0.103083582,-0.101793582,-0.099353582,-0.095543582,-0.089743582,-0.080263582
87,65.60452,86,2,2.7654,7.55983,-2.20008,3.3133,0.00051,79,2.32015,-0.21108,59,2.87553,0.62246,0.44525,-0.5479,-4.79443,-0.11013,8.76007,-0.00605,2.84734,21.02634,3.167740652,-0.002187749,1.029630433,7.603362985,-0.101793582,-0.099353582,-0.095543582,-0.089743582,-0.080263582,-0.063663582
87,65.88144,86,2,2.76916,7.38794,-1.7189,3.31331,3.00E-05,79,2.2927,-0.27452,59,2.93515,0.59615,0.47646,-0.54415,-4.61878,-0.16599,8.71242,0.04836,3.30922,21.04293,3.14623207,0.01746378,1.195026651,7.599030031,-0.099353582,-0.095543582,-0.089743582,-0.080263582,-0.063663582,-0.034473582
87,66.15902,86,2,2.77583,7.27644,-1.11507,3.31326,-0.00044,79,2.26205,-0.30649,59,2.98666,0.51515,0.51378,-0.53743,-4.50061,-0.21083,8.66105,0.1021,3.75928,21.06402,3.12016586,0.036781791,1.354290428,7.588368164,-0.095543582,-0.089743582,-0.080263582,-0.063663582,-0.034473582,0.015906418
87,66.43777,86,2,2.78755,7.21317,-0.63269,3.31318,-0.00084,79,2.24223,-0.19825,59,3.03017,0.43509,0.54532,-0.52563,-4.42562,-0.24262,8.60652,0.15467,4.20185,21.08828,3.087485426,0.055486,1.507363097,7.565166544,-0.089743582,-0.080263582,-0.063663582,-0.034473582,0.015906418,0.101616418
87,66.71856,86,2,2.80783,7.18145,-0.3172,3.31308,-0.00094,79,2.25641,0.14178,59,3.0714,0.41229,0.55142,-0.50525,-4.37362,-0.26357,8.55137,0.20519,4.6392,21.11463,3.045544068,0.073077786,1.652236781,7.519910393,-0.080263582,-0.063663582,-0.034473582,0.015906418,0.101616418,0.244036418
87,67.00279,86,2,2.84236,7.17378,-0.0767,3.31304,-0.00047,79,2.32412,0.67711,59,3.12031,0.48909,0.51824,-0.47068,-4.33142,-0.27795,8.49955,0.25227,5.07235,21.14244,2.990314387,0.088753712,1.784555792,7.438339971,-0.063663582,-0.034473582,0.015906418,0.101616418,0.244036418,0.472476418
87,67.29277,86,2,2.89973,7.1903,0.16521,3.31307,0.00032,79,2.44599,1.21872,59,3.18999,0.69677,0.45374,-0.41334,-4.29057,-0.29026,8.45417,0.29359,5.5014,21.17145,2.915502478,0.101247358,1.89721112,7.301179765,-0.034473582,0.015906418,0.101616418,0.244036418,0.472476418,0.820896418
87,67.59196,86,2,2.99194,7.23919,0.48894,3.31314,0.00075,79,2.60105,1.55062,59,3.29462,1.04634,0.39089,-0.3212,-4.24725,-0.30268,8.41509,0.32572,5.92613,21.20173,2.812586482,0.10886582,1.980698142,7.08628181,0.015906418,0.101616418,0.244036418,0.472476418,0.820896418,1.304896418
87,67.90522,86,2,3.13255,7.32879,0.896,3.3132,0.00055,79,2.75952,1.58469,59,3.44397,1.49352,0.37303,-0.18065,-4.19624,-0.31142,8.37778,0.34378,6.34575,21.23286,2.674428182,0.109744457,2.025745798,6.778139216,0.101616418,0.244036418,0.472476418,0.820896418,1.304896418,1.829806418
87,68.23778,86,2,3.32565,7.45474,1.25946,3.3132,-3.00E-05,79,2.8994,1.39884,59,3.63589,1.9192,0.42625,0.01245,-4.12909,-0.31024,8.33516,0.34254,6.75866,21.26389,2.506325079,0.102999414,2.032282411,6.393904951,0.244036418,0.472476418,0.820896418,1.304896418,1.829806418,2.213676418
87,68.5935,86,2,3.55715,7.59559,1.40857,3.31312,-0.00077,79,3.01386,1.14455,59,3.8523,2.16407,0.54329,0.24403,-4.03844,-0.29515,8.28083,0.31813,7.1625,21.2934,2.327939502,0.089433957,2.013550174,5.986084365,0.472476418,0.820896418,1.304896418,1.829806418,2.213676418,2.366056418
87,68.97388,86,2,3.80387,7.72442,1.28826,3.31296,-0.00164,79,3.10603,0.92175,59,4.07226,2.19965,0.69784,0.49091,-3.92055,-0.26839,8.21105,0.26904,7.55457,21.32025,2.158604264,0.070727969,1.98602213,5.604883973,0.820896418,1.304896418,1.829806418,2.213676418,2.366056418,2.294626418
87,69.37823,86,2,4.04346,7.82892,1.045,3.3127,-0.00253,79,3.18025,0.74215,59,4.28832,2.16059,0.86321,0.73076,-3.78546,-0.24486,8.12472,0.19596,7.93311,21.34473,2.009348429,0.048463445,1.961960796,5.278828033,1.304896418,1.829806418,2.213676418,2.366056418,2.294626418,2.020296418
87,69.80379,86,2,4.25561,7.92277,0.93845,3.31236,-0.00342,79,3.23903,0.58782,59,4.49983,2.11506,1.01658,0.94325,-3.66716,-0.24422,8.02307,0.10164,8.29982,21.36915,1.88529259,0.023883768,1.950324395,5.021407037,1.829806418,2.213676418,2.366056418,2.294626418,2.020296418,1.569206418
87,70.24605,86,2,4.42265,8.03538,1.12612,3.31186,-0.00497,79,3.28471,0.45683,59,4.70412,2.04297,1.13794,1.11079,-3.61273,-0.28147,7.90928,-0.00943,8.6611,21.39731,1.788357659,-0.002132206,1.958350763,4.838119679,2.213676418,2.366056418,2.294626418,2.020296418,1.569206418,0.972356418
87,70.69906,86,2,4.53001,8.1877,1.52324,3.31101,-0.00858,79,3.31895,0.34234,59,4.89767,1.93549,1.21106,1.219,-3.65769,-0.36766,7.78816,-0.13134,9.02686,21.43406,1.719236823,-0.028993313,1.992679928,4.731570129,2.366056418,2.294626418,2.020296418,1.569206418,0.972356418,0.265206418
87,71.15572,86,2,4.56666,8.37618,1.88481,3.30944,-0.01563,79,3.3401,0.2115,59,5.07697,1.79302,1.22656,1.25722,-3.80952,-0.51031,7.66551,-0.25706,9.40782,21.4851,1.678581283,-0.056290593,2.060109577,4.704773292,2.294626418,2.020296418,1.569206418,0.972356418,0.265206418,-0.511993582
87,71.60828,86,2,4.52558,8.57656,2.00379,3.30668,-0.02758,79,3.3449,0.04807,59,5.2396,1.62625,1.18068,1.2189,-4.05098,-0.71402,7.54744,-0.37895,9.81292,21.5565,1.667728777,-0.083735123,2.168323176,4.763256864,2.020296418,1.569206418,0.972356418,0.265206418,-0.511993582,-1.312793582
87,72.04872,86,2,4.40442,8.75897,1.82404,3.30203,-0.04657,79,3.33491,-0.0999,59,5.38583,1.46227,1.06951,1.10239,-4.35455,-0.98141,7.44049,-0.48919,10.24837,21.65464,1.689323452,-0.111067973,2.326837586,4.916570173,1.569206418,0.972356418,0.265206418,-0.511993582,-1.312793582,-2.081473582
87,72.46936,86,2,4.2064,8.90223,1.4326,3.2945,-0.07527,79,3.31929,-0.15623,59,5.52165,1.35821,0.88711,0.9119,-4.69583,-1.31525,7.35178,-0.58038,10.71796,21.78617,1.747760555,-0.137975466,2.548012552,5.17929108,0.972356418,0.265206418,-0.511993582,-1.312793582,-2.081473582,-2.746923582
87,72.86354,86,2,3.94183,9.0013,0.99076,3.28333,-0.11172,79,3.309,-0.10284,59,5.6492,1.27548,0.63283,0.6585,-5.05947,-1.70737,7.2885,-0.64623,11.22391,21.95691,1.84901429,-0.163941621,2.847385605,5.570232608,0.265206418,-0.511993582,-1.312793582,-2.081473582,-2.746923582,-3.210423582
87,73.22663,86,2,3.63091,9.06465,0.63348,3.26956,-0.13773,79,3.30843,-0.00578,59,5.75719,1.07991,0.32248,0.36135,-5.43374,-2.12628,7.25625,-0.68236,11.76728,22.16954,1.998465949,-0.187930849,3.240862484,6.105780645,-0.511993582,-1.312793582,-2.081473582,-2.746923582,-3.210423582,-3.321703582
87,73.55752,86,2,3.30886,9.10535,0.407,3.25744,-0.12113,79,3.31328,0.04858,59,5.83668,0.79488,-0.00442,0.05142,-5.79649,-2.52782,7.25669,-0.68751,12.34693,22.42231,2.193108805,-0.20777851,3.731475493,6.776445664,-1.312793582,-2.081473582,-2.746923582,-3.210423582,-3.321703582,-2.834283582
87,73.86108,86,2,3.03555,9.13487,0.29522,3.25268,-0.0476,79,3.31573,0.02441,59,5.89155,0.54879,-0.28018,-0.21713,-6.09932,-2.856,7.28471,-0.6658,12.95685,22.70791,2.399799048,-0.219334223,4.268369818,7.480657541,-2.081473582,-2.746923582,-3.210423582,-3.321703582,-2.834283582,-1.882373582
87,74.14682,86,2,2.85744,9.16263,0.27756,3.25804,0.05354,79,3.30937,-0.06358,59,5.93172,0.40168,-0.45193,-0.4006,-6.30519,-3.07428,7.3299,-0.62573,13.58738,23.01534,2.565198219,-0.218982726,4.755088471,8.054531329,-2.746923582,-3.210423582,-3.321703582,-2.834283582,-1.882373582,-1.075333582
87,74.42282,86,2,2.76003,9.19823,0.35606,3.27101,0.12971,79,3.28939,-0.19977,59,5.96782,0.36098,-0.52936,-0.51098,-6.4382,-3.20779,7.38284,-0.57463,14.2312,23.33612,2.674912954,-0.208197012,5.156175839,8.45502404,-3.210423582,-3.321703582,-2.834283582,-1.882373582,-1.075333582,-0.630963582
87,74.69353,86,2,2.70705,9.25339,0.55153,3.28628,0.15277,79,3.25005,-0.39345,59,6.00897,0.41151,-0.543,-0.57923,-6.54634,-3.30192,7.43714,-0.51671,14.88583,23.66631,2.747322731,-0.190875676,5.4989121,8.742472433,-3.321703582,-2.834283582,-1.882373582,-1.075333582,-0.630963582,-0.388103582
87,74.96136,86,2,2.67836,9.3411,0.87717,3.30023,0.13947,79,3.18465,-0.65394,59,6.06118,0.5221,-0.50629,-0.62187,-6.66274,-3.38282,7.48777,-0.45452,15.55211,24.0046,2.795654804,-0.169700862,5.806579399,8.962424767,-2.834283582,-1.882373582,-1.075333582,-0.630963582,-0.388103582,-0.255783582
87,75.22765,86,2,2.66291,9.47059,1.29481,3.3128,0.12567,79,3.08997,-0.94681,59,6.12507,0.63887,-0.42706,-0.64989,-6.80768,-3.46216,7.53048,-0.38953,16.23288,24.35081,2.827913824,-0.146279822,6.095917624,9.144435974,-1.882373582,-1.075333582,-0.630963582,-0.388103582,-0.255783582,-0.183393582
